target,pred_mean,pred_std,lower_95,upper_95
9.14400000155641,9.160627723047602,0.017050874974061454,9.127208001912184,9.194047444183019
9.135399999403718,9.159093627443594,0.01923310260713231,9.12139674032754,9.196790514559648
9.148099988335726,9.147674734228257,0.01998922535940053,9.108495860211608,9.186853608244906
9.151000009454352,9.165792706978722,0.02035117994491963,9.125904395427835,9.20568101852961
9.1387999901981,9.169984418529651,0.020383940078940163,9.130031890028913,9.209936947030387
9.159799989867627,9.15808376605681,0.021072402899083565,9.11678186478311,9.19938566733051
9.086100000751552,9.181133374727219,0.022727864754477665,9.136586751700243,9.225679997754195
9.123499995586938,9.132893688488652,0.017663434524662645,9.098273353036486,9.167514023940818
9.120899989907782,9.14266533165412,0.018250297084997657,9.106894736814828,9.178435926493412
9.144299992971582,9.13834146243723,0.018543052681770297,9.101997071252942,9.174685853621519
9.113599990594668,9.146018330920667,0.01775231992449826,9.111223771255894,9.18081289058544
9.109599992945643,9.127789365911203,0.01790453787969423,9.092696472507853,9.162882259314554
9.134400012003612,9.115585983253164,0.02001262502612415,9.076361246850707,9.15481071965562
9.120500009362319,9.14151307825022,0.018658292737043097,9.104942810611584,9.178083345888858
9.128300002375486,9.12754676854511,0.017802340015461045,9.092654189742522,9.1624393473477
9.043200003142681,9.127833882936295,0.017856505799431013,9.092835140758705,9.162832625113886
9.054099995535058,9.05001400290961,0.01472055405754064,9.021161721341265,9.078866284477956
9.109000010115299,9.049995576272673,0.015795264533526643,9.01903685622538,9.080954308332114
9.094000006919309,9.093555004838485,0.016049253921657698,9.062098465290154,9.125011556398967
9.11740000998311,9.094310088539844,0.015337805853939526,9.064247979336281,9.124372197743407
9.102999989617464,9.117042840737545,0.01791164306597093,9.081936013241073,9.152149668234015
9.107100000421077,9.115483207304248,0.01427661505192551,9.087501049790554,9.143465364817944
9.066400003921602,9.126282009351408,0.017905224073719684,9.091187770587343,9.161376248115474
9.08569999618179,9.089479474795027,0.016055611351644083,9.058010478647931,9.120948470942123
9.079999991123426,9.093435339807735,0.01749768338182679,9.059139884943972,9.1277307946715
9.077700000883741,9.101517113817824,0.015960963123209562,9.070233633303623,9.132800594332025
9.116800003128466,9.106552582755818,0.016544330148115124,9.074125689779558,9.138979475732075
9.080100004278014,9.139112474248485,0.01930973261170367,9.101265387218307,9.176959561278661
9.091299988085563,9.116836616159356,0.016401628818156218,9.084689414066052,9.148983818252661
9.136599989088706,9.109942819685013,0.01968721440163685,9.071355880358716,9.14852975901131
9.14710000093562,9.152554261444788,0.017664536639355608,9.117931763805759,9.187176759083817
9.146899998650738,9.169168457255934,0.019234264782571484,9.131469287831523,9.206867626680342
9.131499990884986,9.169182991956516,0.021169334937392738,9.127691082506106,9.210674901406927
9.114499988864484,9.162488092649324,0.020933650563188,9.121458146434465,9.203518038864182
9.123000001886885,9.147869763483351,0.020140794658537423,9.108393804991646,9.187345721975058
9.153700004263799,9.151675452606236,0.017688813192973902,9.117005386856208,9.186345518356264
9.179100006152112,9.174673409034904,0.01953778026202774,9.136379349931428,9.21296746813838
9.186400005465227,9.204230935897403,0.019594979113681337,9.1658247794172,9.242637092377606
9.212700005623356,9.207568343394232,0.026067297799973344,9.156476444391023,9.258660242397442
9.267800022488476,9.235100790064601,0.02288225390564914,9.190251580998215,9.279950023155285
9.197500000142483,9.273079458177577,0.025035846076445472,9.224009203891812,9.32214971246334
9.1888000088595,9.223099884194186,0.0264402660248288,9.171276973836699,9.274922794551673
9.205699997725413,9.200859149629443,0.023351904916716997,9.155089425542336,9.24662887371655
9.176400011342666,9.210575801175679,0.02037266217232048,9.17064537502955,9.25050622732181
9.18040000899169,9.19232985098719,0.022060522295739196,9.149091230891186,9.235568471083193
9.176500000472958,9.192690840096212,0.02292209370012924,9.147763528035455,9.237618152156971
9.169600005729604,9.192784823151882,0.020203805888905545,9.15318535574167,9.232384290562095
9.17530001078797,9.186269673645949,0.021819525548532136,9.143503395282444,9.229035952009456
9.15029998944512,9.192682503664638,0.02453469770854616,9.144594482822402,9.240770524506875
9.16210000413161,9.165227919745657,0.02023971921210213,9.125558061140886,9.204897778350428
9.164799998941056,9.158321438441714,0.021379619622025045,9.116417392150806,9.200225484732622
9.153099997409155,9.177777108156079,0.022705864503140747,9.133273608744881,9.222280607567278
9.162899989246835,9.1784186770471,0.023806542242750875,9.131757843680617,9.225079510413583
9.17220001140876,9.188383115207904,0.02215794232761133,9.144953549987548,9.231812680428261
9.118399997383216,9.198163070780648,0.023112879663504296,9.152861820513984,9.243464321047313
9.153500001978918,9.157119358642758,0.02293915095205303,9.11215862878281,9.202080088502708
9.1771000073276,9.171738864999355,0.019907083279845698,9.13272097780685,9.210756752191863
9.148299990620608,9.19458868760357,0.02337454931955702,9.148774566612865,9.240402808594276
9.160899990422324,9.181615109960424,0.02149350981202676,9.139487829888001,9.223742390032847
9.178200007882296,9.186838737204145,0.024275007054081074,9.139259719173895,9.234417755234396
9.117599988243692,9.211916284958203,0.023217472449992622,9.166410035352573,9.257422534563833
9.089100011000468,9.160092773993254,0.019622479427852484,9.121632706987253,9.198552840999255
9.035700001544686,9.118621429342346,0.0188119626607787,9.08174999309791,9.15549286558678
9.04120000431817,9.061258948191771,0.014732178814969688,9.032383879576315,9.090134016807228
