Date,GBP-CNY,GBP-USD,GBP-EUR,GBP-JPY,GBP-KRW,GBP-CHF
19-Feb-15,-0.000517517983750016,-0.000517899915841207,-0.00301537103772891,-0.00169246567527476,-0.00180073615665202,0.0043239533287577
20-Feb-15,-0.00421477761093557,-0.00421011723557222,-0.00243434641487154,-0.00646894108234745,-0.00660842095055302,-0.00820064238365339
23-Feb-15,0.00487738929678228,0.00487836607258998,0.00606374325223692,0.00623223440695168,0.00347522848650226,0.00881967890856468
24-Feb-15,0.000651991679344418,0.000647291086801807,0.00235207644248428,0.0031722164576353,0.00331026348097363,0.00232224574824129
25-Feb-15,0.0025959251215224,0.0018759298790348,0,-0.00106581979939352,-0.00620961849214446,0.00190800681430999
26-Feb-15,-0.00514746082668849,-0.00503615702479341,0.0076996406834349,-0.000766535796026633,-0.00629058441558433,-0.000680133306127926
27-Feb-15,0.00443790049978222,0.0026606099935107,0.00240139717653897,0.00408842746683866,0.0024238416723611,-0.00285850404954739
2-Mar-15,-0.00536801899452871,-0.00576014497443525,-0.00377495462794909,-0.000769414865679978,-0.00429701915424405,0.00300320797215204
3-Mar-15,0.000985988583290187,0.000650956906652708,0.00145740727246229,-0.00393023441060304,-0.00376927593435664,0.00415107179312691
4-Mar-15,-0.00733060293431494,-0.00670049440541242,0.00371098013534154,-0.00611908274688493,-0.00303532883795916,-0.00467606397397677
5-Mar-15,-0.00277841609392302,-0.00209574955792774,0.00130491518051328,0.00215771105282278,-0.00265737769493472,0.00789814121331794
6-Mar-15,-0.0121501592089827,-0.0115508302159218,0.00405444540978863,-0.00340710850204104,-0.00181022214905066,0.000945754239005653
9-Mar-15,0.00256595131054359,0.00232388287630307,0.00360542255552343,0.00257201420554194,0.00603791048920569,0.00600661402443133
10-Mar-15,-0.00104702075004759,-0.000728669846316972,0.0122862480241415,-0.000481049650337002,0.00672108303749674,0.0116731517509728
11-Mar-15,-0.00931660579111738,-0.00928074245939676,0.00319398112002268,-0.00682872351654656,-0.00225779312440592,-0.00159151193633949
