Date,GBP-CNY,GBP-USD,GBP-EUR,GBP-JPY,GBP-KRW,GBP-CHF
24-May-22,8.3323,1.2525,1.1676,158.4914,1583.661,1.2019
23-May-22,8.3587,1.2571,1.1783,160.494,1584.6248,1.2135
20-May-22,8.3373,1.2466,1.1808,159.5648,1582.8018,1.2158
19-May-22,8.3811,1.2489,1.1795,159.1099,1583.3492,1.2141
18-May-22,8.3785,1.2413,1.181,159.5071,1576.7924,1.2281
17-May-22,8.4017,1.247,1.1837,161.2246,1581.8881,1.2381
16-May-22,8.3075,1.225,1.1775,158.123,1570.6399,1.231
13-May-22,8.294,1.222,1.1757,158.0779,1565.6447,1.2244
12-May-22,8.293,1.2228,1.1743,156.6407,1575.2843,1.2206
11-May-22,8.2874,1.234,1.17,160.7655,1571.6162,1.2226
10-May-22,8.2817,1.2313,1.1679,160.3522,1570.7325,1.2234
9-May-22,8.2742,1.2306,1.1688,160.6179,1571.2424,1.226
6-May-22,8.2326,1.235,1.1671,161.0687,1567.9375,1.2167
5-May-22,8.2193,1.2374,1.1747,161.159,1561.1657,1.219
4-May-22,8.2593,1.2499,1.1851,162.487,1579.6424,1.2283
3-May-22,8.2693,1.2514,1.1872,162.5944,1579.3794,1.2239
29-Apr-22,8.29,1.2556,1.1904,162.7885,1583.8704,1.2186
28-Apr-22,8.241,1.2439,1.1829,162.9633,1586.694,1.2087
27-Apr-22,8.2031,1.2503,1.1891,160.426,1586.1743,1.2128
26-Apr-22,8.2729,1.2621,1.185,160.5013,1590.6246,1.2119
25-Apr-22,8.3403,1.2717,1.1876,162.5868,1592.8233,1.2188
22-Apr-22,8.3427,1.2843,1.1916,165.0454,1595.7748,1.2304
21-Apr-22,8.4042,1.3031,1.2018,167.4874,1615.9027,1.2407
20-Apr-22,8.3716,1.3048,1.2009,166.5708,1612.0543,1.2346
19-Apr-22,8.3058,1.299,1.2043,167.3632,1612.5786,1.2333
14-Apr-22,8.3207,1.3048,1.2106,164.2743,1604.8388,1.2299
13-Apr-22,8.2969,1.3038,1.2019,163.9268,1598.4718,1.2184
12-Apr-22,8.3003,1.3038,1.1989,163.1836,1601.4836,1.2128
11-Apr-22,8.3014,1.3041,1.1971,163.7037,1609.4681,1.2141
8-Apr-22,8.274,1.3007,1.1964,161.8071,1599.3082,1.2154
7-Apr-22,8.3028,1.3066,1.1976,161.9073,1595.7767,1.2194
6-Apr-22,8.3202,1.3094,1.1992,161.9728,1595.3533,1.2209
5-Apr-22,8.3438,1.3114,1.2001,161.8268,1595.0296,1.2176
4-Apr-22,8.3451,1.3116,1.1928,160.9989,1594.381,1.2143
1-Apr-22,8.3399,1.3109,1.1876,161.0441,1597.2989,1.2143
31-Mar-22,8.3385,1.3162,1.1835,159.7867,1597.9853,1.2117
30-Mar-22,8.3609,1.3173,1.1801,160.7238,1591.7133,1.2149
29-Mar-22,8.355,1.3136,1.1835,161.205,1596.1685,1.2239
28-Mar-22,8.3334,1.3089,1.1929,161.3874,1603.5334,1.2233
25-Mar-22,8.3978,1.3192,1.2009,160.9292,1615.6176,1.2275
24-Mar-22,8.3943,1.3184,1.1979,160.9239,1609.2127,1.2273
23-Mar-22,8.418,1.3211,1.201,159.9059,1609.113,1.2314
22-Mar-22,8.4413,1.326,1.203,159.9819,1614.0072,1.2365
21-Mar-22,8.3901,1.3202,1.1953,157.2754,1605.5084,1.2282
18-Mar-22,8.3792,1.3173,1.1922,156.9826,1596.4886,1.229
17-Mar-22,8.3493,1.3157,1.1844,155.8447,1592.5364,1.2302
16-Mar-22,8.3166,1.3095,1.1911,155.1627,1608.3606,1.2328
15-Mar-22,8.3232,1.3067,1.1908,154.4519,1624.2412,1.2301
14-Mar-22,8.2988,1.3047,1.1884,153.9546,1617.1757,1.2211
11-Mar-22,8.2945,1.3085,1.1932,153.0945,1615.2451,1.2208
10-Mar-22,8.2997,1.313,1.1916,152.2817,1610.1253,1.2177
9-Mar-22,8.3124,1.3158,1.1913,152.396,1612.5721,1.2194
8-Mar-22,8.2833,1.3111,1.2054,151.55,1618.8414,1.218
7-Mar-22,8.3005,1.3135,1.2077,151.5648,1615.559,1.2159
4-Mar-22,8.3503,1.3215,1.2105,151.7346,1611.6618,1.2146
3-Mar-22,8.4308,1.3341,1.206,154.2753,1611.5795,1.2278
2-Mar-22,8.4164,1.3315,1.203,153.8548,1604.4908,1.2288
1-Mar-22,8.4272,1.3352,1.1986,153.2943,1605.4712,1.2276
28-Feb-22,8.4652,1.3419,1.1949,154.5466,1615.0236,1.2311
25-Feb-22,8.4748,1.3416,1.1931,155.0621,1609.3632,1.245
24-Feb-22,8.4008,1.3275,1.1949,153.459,1607.4233,1.2325
23-Feb-22,8.561,1.356,1.1974,155.9942,1617.0368,1.2437
22-Feb-22,8.5977,1.3591,1.199,156.3916,1620.2647,1.2521
21-Feb-22,8.6194,1.3607,1.2003,156.2628,1622.0496,1.2457
18-Feb-22,8.592,1.3584,1.1978,156.4198,1624.8366,1.252
17-Feb-22,8.6325,1.362,1.198,156.6028,1631.676,1.2533
16-Feb-22,8.5992,1.3578,1.1949,156.7309,1626.1624,1.253
15-Feb-22,8.5709,1.3522,1.1907,156.5036,1618.8403,1.2531
14-Feb-22,8.5898,1.3513,1.1952,156.1968,1618.3709,1.2516
11-Feb-22,8.6433,1.3603,1.193,157.6316,1624.7355,1.2592
10-Feb-22,8.6497,1.3616,1.1873,157.9048,1626.1453,1.2585
9-Feb-22,8.6178,1.3546,1.1853,156.4021,1618.002,1.2515
8-Feb-22,8.6278,1.3553,1.187,156.6727,1622.5313,1.2534
7-Feb-22,8.6028,1.353,1.1823,155.6762,1620.6708,1.249
4-Feb-22,8.6058,1.353,1.1825,155.9738,1623.918,1.2518
3-Feb-22,8.6566,1.361,1.192,156.3789,1634.7311,1.2508
2-Feb-22,8.6325,1.3572,1.2002,155.1687,1629.7529,1.246
1-Feb-22,8.5905,1.3506,1.201,155.0354,1627.0476,1.2471
31-Jan-22,8.5345,1.3418,1.197,154.6559,1618.7341,1.2492
28-Jan-22,8.5326,1.3415,1.2015,154.5408,1622.3363,1.2479
27-Jan-22,8.5218,1.339,1.201,154.5876,1610.5626,1.2471
26-Jan-22,8.541,1.3513,1.198,154.5482,1616.4521,1.2452
25-Jan-22,8.5308,1.3486,1.1961,153.646,1615.0294,1.2396
24-Jan-22,8.5233,1.3464,1.1906,153.4223,1611.6408,1.2329
21-Jan-22,8.5944,1.3559,1.1944,154.098,1614.9379,1.2352
20-Jan-22,8.6606,1.3659,1.2033,155.7126,1622.9214,1.249
19-Jan-22,8.6224,1.359,1.1977,155.3745,1615.1579,1.2451
18-Jan-22,8.628,1.3582,1.1973,155.5818,1619.6535,1.2451
17-Jan-22,8.6653,1.365,1.1968,156.4427,1626.8616,1.2476
14-Jan-22,8.692,1.3683,1.1967,155.7125,1626.8403,1.2479
13-Jan-22,8.7341,1.3734,1.1983,156.7461,1628.1726,1.2502
12-Jan-22,8.7022,1.3687,1.1984,157.2089,1625.5776,1.2528
11-Jan-22,8.6711,1.3605,1.1997,157.0969,1624.2533,1.2589
10-Jan-22,8.646,1.3561,1.198,156.1142,1625.7876,1.2545
7-Jan-22,8.6547,1.3572,1.196,156.9466,1633.0238,1.2486
6-Jan-22,8.6332,1.3527,1.1975,156.575,1628.9349,1.2438
5-Jan-22,8.6328,1.3565,1.1965,157.0691,1623.2896,1.2411
4-Jan-22,8.6361,1.3553,1.1984,157.4181,1622.66,1.239
31-Dec-21,8.5553,1.3477,1.1907,155.1472,1601.0406,1.2305
30-Dec-21,8.5976,1.3499,1.1913,155.4545,1605.2268,1.2337
29-Dec-21,8.5879,1.3486,1.1882,155.0081,1598.9811,1.2319
24-Dec-21,8.5409,1.3413,1.1841,153.4313,1591.439,1.2306
23-Dec-21,8.5416,1.341,1.1858,153.4104,1593.1482,1.234
22-Dec-21,8.5001,1.3345,1.1787,152.5467,1588.4887,1.2283
21-Dec-21,8.4315,1.3233,1.1748,150.9621,1577.3868,1.2242
20-Dec-21,8.4292,1.3221,1.1711,149.9394,1573.2858,1.2177
17-Dec-21,8.4549,1.3263,1.1764,150.734,1574.5635,1.2232
16-Dec-21,8.4858,1.3327,1.1789,151.5813,1581.1486,1.2287
15-Dec-21,8.4138,1.3214,1.1744,150.4282,1570.4178,1.224
14-Dec-21,8.4256,1.3233,1.1739,150.4857,1568.9111,1.2227
13-Dec-21,8.4189,1.3231,1.1734,150.1057,1566.7356,1.2194
10-Dec-21,8.4243,1.3228,1.1703,150.0452,1559.9847,1.2195
9-Dec-21,8.4217,1.3206,1.1703,149.8221,1555.2178,1.2223
8-Dec-21,8.3836,1.3216,1.1662,150.5302,1553.2897,1.2192
7-Dec-21,8.425,1.3235,1.1769,150.429,1557.7793,1.226
6-Dec-21,8.4387,1.3236,1.1741,150.1624,1563.3106,1.2254
3-Dec-21,8.4282,1.3219,1.172,149.6787,1561.6795,1.2164
2-Dec-21,8.4849,1.3307,1.1757,150.3292,1565.1627,1.2234
1-Dec-21,8.4781,1.3315,1.1748,150.4329,1565.1783,1.2246
30-Nov-21,8.4215,1.3233,1.1752,150.2078,1570.6777,1.2239
29-Nov-21,8.4922,1.3295,1.18,151.2838,1586.4392,1.2297
26-Nov-21,8.5249,1.3336,1.1783,150.9502,1592.9985,1.2304
25-Nov-21,8.5055,1.3319,1.1881,153.6613,1585.7868,1.2464
24-Nov-21,8.5201,1.333,1.1906,153.8948,1584.6704,1.248
23-Nov-21,8.5448,1.337,1.187,153.7283,1592.3001,1.2466
22-Nov-21,8.5561,1.3402,1.1915,153.7611,1593.0421,1.2484
19-Nov-21,8.5972,1.3462,1.1894,153.2783,1598.3096,1.2474
18-Nov-21,8.6052,1.3477,1.1876,154.0286,1596.8628,1.2482
17-Nov-21,8.5873,1.3465,1.1907,154.2146,1592.6873,1.2517
16-Nov-21,8.5786,1.3421,1.1825,153.7644,1589.1873,1.2463
15-Nov-21,8.5722,1.3431,1.176,153.0731,1586.3757,1.2385
12-Nov-21,8.5436,1.3394,1.1703,152.6246,1578.9316,1.2345
11-Nov-21,8.5572,1.3392,1.1676,152.6286,1579.4525,1.2327
10-Nov-21,8.6081,1.3475,1.1698,153.4803,1592.0039,1.2347
9-Nov-21,8.6613,1.3551,1.1697,153.0179,1597.2564,1.2373
8-Nov-21,8.667,1.3563,1.1703,153.5332,1601.5869,1.2388
5-Nov-21,8.6322,1.3492,1.1677,153.0802,1596.6298,1.2321
4-Nov-21,8.6308,1.3492,1.1686,153.3231,1601.3385,1.2317
3-Nov-21,8.7501,1.3659,1.1791,155.8219,1618.1408,1.2458
2-Nov-21,8.7104,1.3611,1.1753,154.8932,1602.2189,1.2449
1-Nov-21,8.7501,1.3678,1.18,156.2028,1611.1727,1.2455
29-Oct-21,8.7769,1.3706,1.1845,156.3032,1609.3722,1.2527
28-Oct-21,8.821,1.38,1.1816,156.5196,1611.357,1.2608
27-Oct-21,8.7634,1.3713,1.1825,155.9579,1606.0528,1.2579
26-Oct-21,8.7976,1.3784,1.1889,157.4271,1608.6479,1.2683
25-Oct-21,8.7936,1.3771,1.1859,156.5625,1607.7642,1.2657
22-Oct-21,8.7893,1.3772,1.1827,156.4637,1619.4564,1.2614
21-Oct-21,8.8342,1.3821,1.1867,157.435,1626.6695,1.269
20-Oct-21,8.8333,1.3816,1.1861,157.9169,1623.3869,1.2705
19-Oct-21,8.805,1.3799,1.1851,157.6812,1623.1833,1.271
18-Oct-21,8.8192,1.372,1.1826,156.7373,1625.9778,1.2676
15-Oct-21,8.8577,1.3769,1.1864,157.0768,1627.482,1.2709
14-Oct-21,8.8105,1.3683,1.1806,155.5757,1623.0775,1.2638
13-Oct-21,8.7618,1.3633,1.1779,154.5301,1621.0728,1.2627
12-Oct-21,8.7691,1.3601,1.1778,154.5346,1628.7197,1.2638
11-Oct-21,8.7882,1.3626,1.1775,154.3281,1628.0209,1.2626
8-Oct-21,8.7874,1.3637,1.1783,152.7889,1630.4056,1.2639
7-Oct-21,8.7797,1.3622,1.1783,151.9262,1621.3449,1.2629
6-Oct-21,8.7455,1.3569,1.1755,150.9687,1619.9894,1.2589
5-Oct-21,8.7809,1.3624,1.1752,151.9621,1616.0107,1.2646
4-Oct-21,8.7687,1.3605,1.1704,150.8658,1609.3355,1.2568
1-Oct-21,8.7268,1.354,1.1676,150.2398,1602.2627,1.2591
30-Sep-21,8.6973,1.3484,1.1635,150.4545,1595.8719,1.2582
29-Sep-21,8.681,1.3425,1.1559,150.2526,1592.7219,1.2528
28-Sep-21,8.7446,1.3537,1.1596,150.8699,1607.0856,1.2572
27-Sep-21,8.8519,1.3708,1.1716,152.1451,1617.3247,1.2692
24-Sep-21,8.8398,1.3672,1.1673,151.3901,1614.6769,1.2647
23-Sep-21,8.8765,1.3745,1.1699,151.4012,1611.7799,1.2677
22-Sep-21,8.8124,1.3645,1.1628,149.5765,1613.1256,1.2588
21-Sep-21,8.8215,1.3644,1.1637,149.0198,1619.0243,1.2592
20-Sep-21,8.8351,1.3665,1.1656,149.6454,1622.2473,1.2684
17-Sep-21,8.892,1.3749,1.1715,151.2115,1622.4164,1.2806
16-Sep-21,8.8985,1.3782,1.1719,151.1748,1620.7701,1.2754
15-Sep-21,8.8929,1.3828,1.17,151.14,1615.3247,1.2712
14-Sep-21,8.918,1.385,1.1715,151.8791,1620.7339,1.2734
13-Sep-21,8.9277,1.3848,1.1726,152.2311,1625.3467,1.2754
10-Sep-21,8.9241,1.3855,1.1709,152.1833,1620.0097,1.2708
9-Sep-21,8.9303,1.3844,1.1716,152.0487,1618.3774,1.2716
8-Sep-21,8.8771,1.3737,1.163,151.5603,1603.9939,1.267
7-Sep-21,8.911,1.3783,1.1636,151.9024,1603.1628,1.2658
6-Sep-21,8.9295,1.3827,1.1656,151.8896,1599.618,1.2668
3-Sep-21,8.9239,1.3871,1.1675,152.1094,1602.7871,1.267
2-Sep-21,8.9298,1.3833,1.1656,152.1353,1600.9692,1.2649
1-Sep-21,8.9052,1.3786,1.163,151.6874,1593.9235,1.2603
31-Aug-21,8.8847,1.3761,1.1658,151.1783,1593.0491,1.2606
27-Aug-21,8.8966,1.3747,1.1662,151.2033,1599.1266,1.2558
26-Aug-21,8.8903,1.3715,1.1668,150.9473,1605.1693,1.2592
25-Aug-21,8.8885,1.3731,1.1685,151.1646,1599.6684,1.2558
24-Aug-21,8.8832,1.3732,1.1677,150.6126,1599.7025,1.2524
23-Aug-21,8.8889,1.3714,1.1687,150.6209,1604.5037,1.2533
20-Aug-21,8.8508,1.3613,1.1656,149.4844,1607.7021,1.2498
19-Aug-21,8.8716,1.3661,1.1692,149.8885,1606.5746,1.2541
18-Aug-21,8.9173,1.3756,1.1746,151.1647,1610.972,1.2624
17-Aug-21,8.911,1.3738,1.1725,150.5685,1616.5985,1.2561
16-Aug-21,8.9693,1.3858,1.1756,151.2601,1617.8591,1.2626
13-Aug-21,8.973,1.3853,1.1791,152.2168,1611.4987,1.2695
12-Aug-21,8.964,1.3835,1.1795,152.6831,1609.7092,1.2777
11-Aug-21,8.9852,1.3868,1.1814,153.2137,1604.486,1.2778
10-Aug-21,8.9785,1.3847,1.1815,153.0786,1595.5275,1.2774
9-Aug-21,8.9806,1.3848,1.1791,152.7157,1588.3933,1.2732
6-Aug-21,8.9906,1.3868,1.1794,153.0056,1590.9855,1.2684
5-Aug-21,9.0018,1.3933,1.1769,152.845,1591.5039,1.2633
4-Aug-21,8.9901,1.3908,1.1744,152.3621,1590.9987,1.2608
3-Aug-21,8.9881,1.3892,1.1714,151.3533,1598.0593,1.2561
2-Aug-21,8.9784,1.3898,1.1701,151.8773,1599.083,1.2568
30-Jul-21,8.9874,1.3907,1.1727,152.6571,1600.6331,1.2605
29-Jul-21,9.0186,1.3975,1.1759,153.2079,1595.7703,1.2661
28-Jul-21,9.0031,1.3871,1.1755,152.7197,1603.5084,1.2681
27-Jul-21,9.0344,1.3881,1.1739,152.4273,1603.2624,1.269
26-Jul-21,8.9599,1.3824,1.1707,152.4649,1593.9763,1.2666
23-Jul-21,8.9111,1.375,1.169,152.0337,1586.6881,1.2661
22-Jul-21,8.9,1.3756,1.1667,151.5223,1581.6649,1.2634
21-Jul-21,8.8423,1.3675,1.1599,150.8763,1574.0951,1.2565
20-Jul-21,8.8222,1.3605,1.1564,149.5462,1564.4458,1.2552
19-Jul-21,8.8709,1.367,1.1578,149.502,1574.039,1.255
16-Jul-21,8.9332,1.379,1.168,151.8417,1575.0317,1.2677
15-Jul-21,8.9512,1.3863,1.1731,152.5346,1582.5377,1.2737
14-Jul-21,8.9623,1.3869,1.1734,152.6838,1590.9685,1.2705
13-Jul-21,8.9537,1.3842,1.1708,152.7049,1586.9645,1.2682
12-Jul-21,8.9971,1.3894,1.1707,153.2369,1592.4539,1.2712
9-Jul-21,8.9663,1.3839,1.1664,152.4504,1583.3961,1.2665
8-Jul-21,8.9281,1.3761,1.1609,150.7655,1583.3613,1.2575
7-Jul-21,8.9187,1.3777,1.1676,152.4701,1572.5825,1.2749
6-Jul-21,8.9392,1.3807,1.1671,152.664,1568.6202,1.2755
5-Jul-21,8.9476,1.384,1.1668,153.5548,1563.7885,1.276
2-Jul-21,8.9233,1.3783,1.1638,153.4324,1562.3789,1.2729
1-Jul-21,8.9063,1.377,1.1615,153.6181,1562.1445,1.2746
30-Jun-21,8.9218,1.3819,1.165,153.3771,1561.1186,1.2772
29-Jun-21,8.9423,1.3837,1.1622,152.8988,1567.3239,1.274
28-Jun-21,8.9635,1.3885,1.1637,153.4848,1569.8867,1.2759
25-Jun-21,8.9784,1.3914,1.1643,154.1115,1567.3356,1.2748
24-Jun-21,8.9921,1.3895,1.1651,154.04,1574.6648,1.2772
23-Jun-21,9.0423,1.3969,1.1691,154.7765,1584.5246,1.2807
22-Jun-21,9.0071,1.3916,1.1695,154.0919,1584.1209,1.281
21-Jun-21,8.9907,1.3905,1.1673,153.2192,1577.0425,1.2772
18-Jun-21,8.9076,1.3807,1.1645,152.1946,1568.7721,1.2741
17-Jun-21,8.9942,1.3951,1.1684,153.7958,1579.8182,1.2771
16-Jun-21,9.0222,1.4104,1.1643,155.0594,1578.0472,1.2687
15-Jun-21,9.0204,1.4083,1.1616,155.0679,1574.8667,1.2656
14-Jun-21,9.0289,1.4115,1.1642,155.2509,1577.683,1.2695
11-Jun-21,9.0348,1.4123,1.1662,155.0282,1577.6591,1.2695
10-Jun-21,9.0397,1.4142,1.1618,155.0105,1578.2684,1.2671
9-Jun-21,9.0229,1.4127,1.1593,154.8319,1575.5843,1.2654
8-Jun-21,9.0552,1.415,1.1612,154.8718,1579.2178,1.268
7-Jun-21,9.0629,1.4168,1.1626,154.8366,1574.3209,1.2722
4-Jun-21,9.0603,1.4172,1.1651,155.2117,1576.7129,1.2746
3-Jun-21,9.0792,1.418,1.1635,156.2211,1584.2109,1.2822
2-Jun-21,9.0395,1.4165,1.1604,155.2909,1573.342,1.2727
1-Jun-21,9.0421,1.4173,1.1573,155.0526,1568.6393,1.2689
28-May-21,9.0263,1.4176,1.1638,155.8651,1580.702,1.276
27-May-21,9.0482,1.4181,1.1625,155.5939,1584.4077,1.2732
26-May-21,9.0254,1.4124,1.157,154.0363,1578.011,1.2675
25-May-21,9.0581,1.4133,1.154,153.9508,1587.3479,1.2667
24-May-21,9.0863,1.4158,1.1587,153.9683,1593.2776,1.2698
21-May-21,9.1074,1.4162,1.1622,154.3092,1595.1793,1.2723
20-May-21,9.1052,1.4155,1.1589,154.0913,1597.9226,1.2739
19-May-21,9.1027,1.4145,1.1579,153.643,1597.9677,1.274
18-May-21,9.1286,1.4211,1.163,154.7578,1603.1287,1.275
17-May-21,9.0899,1.4118,1.1625,154.1544,1604.3554,1.2729
14-May-21,9.0677,1.4088,1.161,154.165,1588.3586,1.2717
13-May-21,9.0604,1.4046,1.1633,153.9161,1586.889,1.2734
12-May-21,9.0961,1.4096,1.1674,154.182,1593.1088,1.281
11-May-21,9.0925,1.4144,1.163,153.4624,1585.7334,1.2761
10-May-21,9.0724,1.4138,1.1626,153.7366,1573.4958,1.2717
7-May-21,8.9962,1.3979,1.1513,151.77,1557.8267,1.2622
6-May-21,8.9733,1.3888,1.1516,151.4903,1557.9767,1.2616
5-May-21,9.0039,1.391,1.1587,151.9111,1565.0558,1.2703
4-May-21,8.9865,1.3883,1.1537,151.6024,1563.8019,1.2656
30-Apr-21,8.9577,1.3845,1.15,151.312,1545.3927,1.2629
29-Apr-21,9.0274,1.3945,1.1514,151.9308,1546.2983,1.2707
28-Apr-21,9.0104,1.3906,1.1503,151.4363,1547.258,1.2699
27-Apr-21,9.0212,1.3915,1.1519,150.9221,1548.6351,1.2702
26-Apr-21,9.009,1.3894,1.15,150.1525,1543.3247,1.2701
23-Apr-21,8.9907,1.3841,1.1487,149.6074,1545.5622,1.2689
22-Apr-21,8.9834,1.3846,1.1517,149.606,1549.0628,1.2705
21-Apr-21,9.0403,1.3929,1.158,150.6561,1558.1467,1.278
20-Apr-21,9.0651,1.395,1.1578,150.8414,1555.8993,1.2749
19-Apr-21,9.1008,1.3984,1.1634,151.0552,1559.6285,1.2801
16-Apr-21,9.0084,1.3817,1.1534,150.3428,1540.637,1.2696
15-Apr-21,8.9978,1.3795,1.1524,149.993,1539.5979,1.2718
14-Apr-21,8.998,1.3781,1.1515,150.2267,1538.2903,1.2718
13-Apr-21,8.9809,1.3732,1.1513,149.9672,1542.8314,1.2668
12-Apr-21,8.9981,1.3744,1.1543,150.3594,1544.7638,1.2676
9-Apr-21,8.9966,1.3729,1.1548,150.4698,1537.8402,1.2703
8-Apr-21,8.9938,1.3731,1.154,150.0112,1534.0685,1.2705
7-Apr-21,9.0185,1.3788,1.1585,151.1441,1539.7818,1.2788
6-Apr-21,9.0604,1.3858,1.1706,152.1193,1549.6639,1.2932
1-Apr-21,9.072,1.3819,1.1751,152.8658,1560.9528,1.3035
31-Mar-21,9.0288,1.3796,1.1739,152.4734,1555.6301,1.2982
30-Mar-21,9.0118,1.3711,1.1691,151.246,1555.1908,1.2932
29-Mar-21,9.0489,1.3772,1.1707,151.1752,1563.2735,1.2929
26-Mar-21,9.0216,1.3792,1.1691,151.1052,1559.5304,1.2963
25-Mar-21,8.9813,1.3722,1.1653,149.7482,1559.8346,1.289
24-Mar-21,8.9509,1.3722,1.1598,149.3228,1554.2909,1.2837
23-Mar-21,8.9875,1.3793,1.1618,149.8058,1558.1262,1.2867
22-Mar-21,9.0154,1.3855,1.1612,150.5761,1561.1814,1.2791
19-Mar-21,9.0265,1.3872,1.1648,150.9967,1566.3846,1.2902
18-Mar-21,9.0679,1.3939,1.1689,151.8933,1570.0262,1.294
17-Mar-21,9.032,1.3889,1.1667,151.6818,1571.8876,1.2886
16-Mar-21,9.037,1.3892,1.168,151.4645,1571.1852,1.2867
15-Mar-21,9.0097,1.3862,1.1633,151.2899,1573.1984,1.2869
12-Mar-21,9.0417,1.3893,1.1638,151.4198,1579.7036,1.2912
11-Mar-21,9.0704,1.3969,1.1681,151.5636,1582.0242,1.2931
10-Mar-21,9.0446,1.3904,1.1688,151.0392,1586.1544,1.2949
9-Mar-21,9.0374,1.3893,1.1689,151.1419,1581.6903,1.2926
8-Mar-21,9.0123,1.3812,1.1648,150.3436,1575.7835,1.2924
5-Mar-21,8.9755,1.3817,1.1604,149.5828,1562.1431,1.2869
4-Mar-21,9.0513,1.3991,1.162,150.5292,1573.4559,1.2944
3-Mar-21,9.0377,1.3974,1.1575,149.4939,1571.3554,1.282
2-Mar-21,9.0246,1.3948,1.1563,148.8531,1571.0609,1.276
1-Mar-21,9.0106,1.3938,1.1566,148.607,1559.8713,1.2728
26-Feb-21,9.0467,1.3976,1.1513,148.9003,1576.7024,1.2655
25-Feb-21,9.1222,1.4134,1.1565,150.2162,1572.8739,1.277
24-Feb-21,9.1043,1.4103,1.1633,149.4072,1565.299,1.2821
23-Feb-21,9.1181,1.4106,1.16,148.2964,1567.7549,1.27
22-Feb-21,9.0811,1.4052,1.1577,147.6444,1562.1117,1.2603
19-Feb-21,9.0519,1.4022,1.1552,147.9882,1549.1996,1.2543
18-Feb-21,9.0473,1.3947,1.1553,147.5453,1545.9482,1.2517
17-Feb-21,8.941,1.3853,1.1513,146.7448,1535.1548,1.2447
16-Feb-21,8.9881,1.3926,1.1492,147.1978,1540.7448,1.2412
15-Feb-21,8.9791,1.3912,1.1467,146.5768,1533.7702,1.238
12-Feb-21,8.9384,1.3849,1.1427,145.3591,1529.6428,1.2348
11-Feb-21,8.8795,1.3826,1.1401,144.8135,1524.8626,1.2312
10-Feb-21,8.9405,1.3845,1.1413,144.9018,1531.3816,1.2328
9-Feb-21,8.8769,1.3796,1.1404,144.2786,1533.4737,1.2324
8-Feb-21,8.8546,1.374,1.1405,144.5448,1536.5579,1.2352
5-Feb-21,8.8745,1.3724,1.1414,144.7608,1535.9215,1.2358
4-Feb-21,8.8394,1.3659,1.1402,143.9932,1530.2861,1.2338
3-Feb-21,8.8112,1.3644,1.136,143.3712,1522.7113,1.2276
2-Feb-21,8.7977,1.3629,1.1331,143.2408,1522.0186,1.2248
1-Feb-21,8.8357,1.3663,1.1308,143.4068,1527.824,1.2237
29-Jan-21,8.8202,1.3728,1.13,143.7322,1529.6012,1.2211
28-Jan-21,8.8475,1.3719,1.1317,143.1029,1528.7905,1.2189
27-Jan-21,8.8832,1.3704,1.1335,142.6723,1517.5741,1.2191
26-Jan-21,8.8821,1.3742,1.1294,142.4358,1515.6464,1.2193
25-Jan-21,8.8566,1.3671,1.127,141.864,1508.1027,1.2149
22-Jan-21,8.8595,1.367,1.123,141.8809,1512.2027,1.2103
21-Jan-21,8.8624,1.372,1.1299,142.098,1510.4554,1.2167
20-Jan-21,8.8118,1.363,1.1259,141.2341,1499.852,1.2139
19-Jan-21,8.8213,1.3618,1.1228,141.4774,1501.153,1.2098
18-Jan-21,8.8104,1.3575,1.1242,140.7728,1499.7049,1.209
15-Jan-21,8.8031,1.3585,1.1234,141.1074,1498.7447,1.2091
14-Jan-21,8.863,1.3691,1.1272,141.9757,1502.2313,1.2156
13-Jan-21,8.8181,1.3634,1.121,141.6982,1496.611,1.2103
12-Jan-21,8.8025,1.3624,1.1202,141.9757,1496.7735,1.2119
11-Jan-21,8.7421,1.3492,1.1103,140.6946,1480.747,1.2025
8-Jan-21,8.7995,1.359,1.1088,141.0642,1485.1832,1.2003
7-Jan-21,8.7711,1.3544,1.1048,140.7628,1481.8016,1.1978
6-Jan-21,8.7556,1.355,1.1032,140.0935,1474.5246,1.194
5-Jan-21,8.7743,1.3593,1.1074,139.7224,1477.8378,1.1955
4-Jan-21,8.7722,1.3579,1.1065,140.0402,1473.2265,1.1945
31-Dec-20,8.9262,1.3649,1.1118,140.6666,1485.7755,1.2022
30-Dec-20,8.8735,1.3608,1.1063,140.5026,1479.4073,1.2013
29-Dec-20,8.8116,1.3494,1.1022,139.8113,1474.8537,1.1938
24-Dec-20,8.8675,1.3588,1.1142,140.8668,1498.0226,1.2076
23-Dec-20,8.8434,1.3522,1.1095,140.0744,1497.9469,1.2026
22-Dec-20,8.7161,1.3322,1.0945,138.1491,1476.7703,1.1847
21-Dec-20,8.7163,1.3314,1.0902,137.8132,1474.9848,1.1818
18-Dec-20,8.8122,1.3485,1.1022,139.4484,1481.125,1.194
17-Dec-20,8.8778,1.3591,1.1098,140.0417,1487.5485,1.2021
16-Dec-20,8.8153,1.3495,1.1073,139.6867,1476.2585,1.1942
15-Dec-20,8.7934,1.3448,1.106,139.4423,1470.5993,1.1918
14-Dec-20,8.7285,1.333,1.0991,138.6986,1456.7091,1.1841
11-Dec-20,8.6492,1.3216,1.0916,137.3803,1443.3061,1.1773
10-Dec-20,8.6865,1.3275,1.0946,138.5777,1444.7581,1.1775
